Date,MinTemp,MaxTemp,Rainfall
2019-01-15,17.4,28.2,0.0
2019-01-16,16.0,20.1,0.0
2019-01-17,15.7,25.2,0.0
2019-01-18,16.9,23.2,0.0
2019-01-19,13.6,24.0,0.0
2019-01-20,16.7,29.4,0.0
2019-01-21,15.6,31.0,0.0
2019-01-22,14.9,23.9,0.0
2019-01-23,12.7,17.7,0.0
2019-01-24,12.1,26.4,0.2
2019-01-25,17.1,37.9,0.0
2019-01-26,16.7,21.6,0.0
2019-01-27,15.6,25.2,0.0
2019-01-28,14.5,31.1,0.0
2019-01-29,19.1,32.9,0.0
2019-01-30,14.0,31.9,0.0
2019-01-31,13.5,19.0,0.0
2019-02-01,9.5,19.9,0.0
2019-02-02,11.0,27.3,0.0
2019-02-03,16.0,27.1,0.0
2019-02-04,14.7,22.4,0.0
2019-02-05,13.5,18.1,0.0
2019-02-06,13.0,23.8,0.0
2019-02-07,17.2,29.7,26.2
2019-02-08,16.1,23.5,4.6
2019-02-09,13.1,17.4,0.0
2019-02-10,12.3,25.0,0.2
2019-02-11,16.2,26.0,0.0
2019-02-12,15.6,17.8,1.8
2019-02-13,8.0,19.5,1.8
2019-02-14,10.2,19.7,0.0
2019-02-15,13.2,21.5,0.0
2019-02-16,14.7,25.0,0.0
2019-02-17,14.6,27.4,0.0
2019-02-18,17.8,24.7,0.2
2019-02-19,12.7,21.6,0.0
2019-02-20,12.9,22.3,0.0
2019-02-21,12.3,19.8,0.0
2019-02-22,12.0,22.2,0.0
2019-02-23,12.6,16.8,0.0
2019-02-24,9.1,24.3,0.0
2019-02-25,12.9,35.2,0.0
2019-02-26,13.1,19.1,0.4
2019-02-27,8.3,19.8,0.2
2019-02-28,12.4,23.3,0.0
2019-03-01,15.5,28.7,0.0
2019-03-02,19.8,39.1,0.0
2019-03-03,17.7,24.9,0.0
2019-03-04,12.0,26.3,0.0
2019-03-05,12.4,21.6,0.0
2019-03-06,11.3,16.3,2.2
2019-03-07,8.3,20.3,1.6
2019-03-08,11.8,25.2,0.2
2019-03-09,10.6,16.9,3.0
2019-03-10,12.1,23.5,2.4
2019-03-11,10.3,21.8,0.0
2019-03-12,12.6,17.7,0.2
2019-03-13,6.0,15.9,0.2
2019-03-14,9.4,22.1,0.0
2019-03-15,11.7,19.0,0.0
2019-03-16,11.3,21.8,0.0
2019-03-17,11.0,22.1,0.0
2019-03-18,13.9,21.0,0.0
2019-03-19,12.6,21.4,0.0
2019-03-20,16.0,22.0,1.0
2019-03-21,16.3,17.6,0.0
2019-03-22,14.3,19.3,0.4
2019-03-23,14.9,23.3,0.0
2019-03-24,16.3,22.2,0.4
2019-03-25,13.5,14.5,2.2
2019-03-26,7.8,16.1,2.8
2019-03-27,7.0,19.8,0.0
2019-03-28,11.0,25.2,0.0
2019-03-29,12.1,26.6,0.0
2019-03-30,11.5,17.7,1.6
2019-03-31,7.8,16.5,0.0
2019-04-01,7.2,17.3,0.0
2019-04-02,6.9,21.4,0.0
2019-04-03,8.8,18.6,0.0
2019-04-04,5.6,17.3,0.0
2019-04-05,7.8,21.9,0.0
2019-04-06,11.9,20.9,12.6
2019-04-07,8.6,22.0,0.2
2019-04-08,9.0,18.2,6.8
2019-04-09,7.3,16.0,0.6
2019-04-10,7.1,18.3,0.0
2019-04-11,6.6,18.9,0.0
2019-04-12,7.0,22.2,0.0
2019-04-13,10.4,16.4,0.4
2019-04-14,11.0,17.9,0.0
2019-04-15,10.2,21.0,0.0
2019-04-16,12.5,27.6,0.0
2019-04-17,15.8,28.7,0.0
2019-04-18,9.9,16.6,8.8
2019-04-19,5.4,15.2,0.0
2019-04-20,7.4,23.1,0.0
2019-04-21,9.4,25.7,0.0
2019-04-22,12.2,19.4,1.2
2019-04-23,7.7,20.3,0.0
2019-04-24,10.0,19.4,0.0
2019-04-25,12.4,19.1,0.0
